
                        S T E P       1


     E I G E N V A L U E   O U T P U T

 MODE NO    EIGENVALUE                       FREQUENCY   
                                     REAL PART            IMAGINARY PART
                           (RAD/TIME)      (CYCLES/TIME     (RAD/TIME)

     28   0.3555732E-02   0.9674837E-03   0.3230348E-02   0.2688189E-06   0.8005524E-06   0.5296392E-04
     29   0.1881735E-04   0.1089351E-02   0.1713155E-03   0.2964456E-06   0.4641058E-05   0.7528020E-05
     30   0.5479434E-02   0.2260040E-01   0.4264226E-03   0.5099659E-05   0.3008353E-05   0.6083793E-04
     31   0.2830920E-02   0.3641714E-02   0.9676060E-04   0.8126415E-06   0.5159107E-06   0.1956391E-04
     32   0.1025292E-03   0.2617562E-05   0.1403411E-01   0.3695425E-07   0.1690754E-04   0.1296548E-07
     33   0.5083047E-05   0.5212874E-05   0.5633946E-01   0.6447434E-06   0.1517382E-03   0.2618084E-07
     34   0.6400077E-04   0.6686628E-05   0.6780891E-03   0.8210013E-07   0.1147335E-04   0.9381034E-09
     35   0.6487436E-05   0.1245851E-04   0.1095446E-01   0.1675109E-06   0.6420085E-05   0.8592771E-08
     36   0.2589768E-02   0.4206456E-02   0.2600904E-03   0.7220175E-06   0.3673946E-06   0.8855524E-06
     37   0.1876358E-02   0.3850640E-02   0.1347209E-03   0.1222719E-05   0.7368816E-06   0.1244369E-05
     38   0.4890948E-04   0.3855035E-04   0.4241626E-03   0.1838002E-09   0.5127647E-07   0.2062771E-07
     39   0.3598086E-04   0.1019225E-03   0.1984204E-02   0.4933707E-07   0.7993709E-08   0.6723054E-07
     40   0.1151453E-04   0.1640121E-03   0.2136012E-03   0.6883680E-07   0.6222846E-05   0.1573368E-06
TOTAL     0.7206988E+00   0.6791941E+00   0.7409644E+00   0.2527421E-02   0.1250950E-02   0.3244052E-02

     T O T A L   E F F E C T I V E   M A S S

MODE NO.   X-COMPONENT     Y-COMPONENT     Z-COMPONENT     X-ROTATION      Y-ROTATION      Z-ROTATION

          0.7796082E+00   0.7796082E+00   0.7796082E+00   0.2556058E-02   0.1349146E-02   0.3439693E-02

